0,196,207,489,125,0,-175,125,0,-200,125,25,-200,0.1601,0.577812,0.262089,-0.769192,-0.548786,-0.327381,633.794,369.551,20.6386,591.588
2,432,433,444,0,50,-200,25,50,-200,25,50,-225,0.379028,0.0305945,0.590377,-0.841545,-0.434926,-0.320378,633.794,369.551,20.6386,709.356
3,379,378,367,50,50,-75,25,50,-75,25,50,-50,0.449895,0.28739,0.262715,-0.873994,-0.468255,-0.129893,633.794,369.551,20.6386,677.297
5,327,316,478,125,50,50,125,50,75,125,25,75,0.591383,0.208879,0.199738,-0.84015,-0.538368,0.0656316,633.794,369.551,20.6386,639.122
6,379,380,391,50,50,-75,75,50,-75,75,50,-100,0.00862792,0.70564,0.285732,-0.857131,-0.490538,-0.157157,633.794,369.551,20.6386,660.397
8,344,345,356,0,50,-0,25,50,-0,25,50,-25,0.542178,0.229996,0.227826,-0.888279,-0.457787,-0.0372996,633.794,369.551,20.6386,720.783
10,488,489,437,125,25,-175,125,25,-200,125,50,-200,0.42676,0.315705,0.257535,-0.787674,-0.523427,-0.324952,633.794,369.551,20.6386,616.703
11,446,445,434,75,50,-225,50,50,-225,50,50,-200,0.107866,0.0538056,0.838328,-0.829909,-0.45641,-0.320844,633.794,369.551,20.6386,675.957
16,347,346,335,75,50,-0,50,50,-0,50,50,25,0.214478,0.731077,0.054445,-0.874235,-0.484645,-0.028831,633.794,369.551,20.6386,689.315
20,255,256,267,-25,50,200,0,50,200,0,50,175,0.0931006,0.330288,0.576611,-0.870525,-0.437302,0.225727,633.794,369.551,20.6386,730.733
21,285,286,297,-100,50,125,-75,50,125,-75,50,100,0.11094,0.469542,0.419518,-0.9057,-0.406732,0.119484,633.794,369.551,20.6386,785.655
22,478,479,327,125,25,75,125,25,50,125,50,50,0.84721,0.0450836,0.107706,-0.825968,-0.557679,0.0822851,633.794,369.551,20.6386,628.914
23,404,403,392,125,50,-125,100,50,-125,100,50,-100,0.436116,0.198998,0.364886,-0.832851,-0.509163,-0.217054,633.794,369.551,20.6386,648.829
27,377,376,365,0,50,-75,-25,50,-75,-25,50,-50,0.467539,0.0719286,0.460532,-0.890604,-0.439794,-0.115781,633.794,369.551,20.6386,726.592
29,256,257,268,0,50,200,25,50,200,25,50,175,0.63738,0.072016,0.290604,-0.864668,-0.442281,0.238194,633.794,369.551,20.6386,722.506
30,368,369,380,50,50,-50,75,50,-50,75,50,-75,0.0465161,0.667923,0.285561,-0.861973,-0.492736,-0.119225,633.794,369.551,20.6386,664.969
33,119,130,482,125,0,-0,125,0,-25,125,25,-25,0.186849,0.322552,0.490599,-0.816145,-0.574167,-0.0651113,633.794,369.551,20.6386,597.343
34,325,326,337,75,50,50,100,50,50,100,50,25,0.707563,0.2778,0.0146362,-0.863258,-0.502701,0.0455835,633.794,369.551,20.6386,666.964
35,484,485,393,125,25,-75,125,25,-100,125,50,-100,0.701661,0.021441,0.276898,-0.821516,-0.545514,-0.165909,633.794,369.551,20.6386,606.52
36,254,255,266,-50,50,200,-25,50,200,-25,50,175,0.371057,0.127507,0.501436,-0.88006,-0.42095,0.219762,633.794,369.551,20.6386,759.119
37,481,482,360,125,25,-0,125,25,-25,125,50,-25,0.125578,0.238976,0.635446,-0.837401,-0.542163,-0.069417,633.794,369.551,20.6386,616.154
38,389,390,401,25,50,-100,50,50,-100,50,50,-125,0.107297,0.59193,0.300773,-0.862292,-0.470204,-0.188048,633.794,369.551,20.6386,679.874
39,360,349,481,125,50,-25,125,50,-0,125,25,-0,0.628411,0.18648,0.185109,-0.841252,-0.537345,-0.0596255,633.794,369.551,20.6386,628.704
40,476,477,305,125,25,125,125,25,100,125,50,100,0.329612,0.535771,0.134617,-0.820809,-0.553451,0.141294,633.794,369.551,20.6386,643.563
41,343,344,355,-25,50,-0,0,50,-0,0,50,-25,0.0117407,0.187933,0.800326,-0.891551,-0.4493,-0.0571508,633.794,369.551,20.6386,711.219
42,412,413,424,50,50,-150,75,50,-150,75,50,-175,0.677356,0.214763,0.107881,-0.845535,-0.469391,-0.254445,633.794,369.551,20.6386,679.084
44,402,403,414,75,50,-125,100,50,-125,100,50,-150,0.241997,0.0276392,0.730364,-0.832634,-0.492894,-0.25254,633.794,369.551,20.6386,658.118
45,335,334,323,50,50,25,25,50,25,25,50,50,0.890625,0.0162216,0.0931534,-0.877164,-0.480081,0.0102815,633.794,369.551,20.6386,685.818
47,332,331,320,-25,50,25,-50,50,25,-50,50,50,0.105803,0.885494,0.008703,-0.905308,-0.424712,0.00608593,633.794,369.551,20.6386,752.395
48,254,253,234,-50,50,200,-75,50,200,-75,50,225,0.933455,0.0544818,0.0120636,-0.881809,-0.411087,0.231128,633.794,369.551,20.6386,777.331
49,480,479,97,125,25,25,125,25,50,125,0,50,0.383346,0.169986,0.446669,-0.818154,-0.574096,0.0322115,633.794,369.551,20.6386,605.536
50,289,288,277,0,50,125,-25,50,125,-25,50,150,0.0474316,0.369568,0.583,-0.887763,-0.431389,0.160563,633.794,369.551,20.6386,740.748
51,312,311,300,25,50,75,0,50,75,0,50,100,0.116558,0.279862,0.60358,-0.887819,-0.449694,0.0977363,633.794,369.551,20.6386,710.595
52,484,483,141,125,25,-75,125,25,-50,125,0,-50,0.031616,0.235253,0.733131,-0.808638,-0.577385,-0.112833,633.794,369.551,20.6386,593.768
54,475,476,294,125,25,150,125,25,125,125,50,125,0.378646,0.398997,0.222357,-0.816695,-0.54745,0.182504,633.794,369.551,20.6386,656.472
55,389,388,377,25,50,-100,0,50,-100,0,50,-75,0.370789,0.046795,0.582416,-0.879991,-0.450984,-0.149095,633.794,369.551,20.6386,705.632
56,425,426,437,100,50,-175,125,50,-175,125,50,-200,0.147119,0.42691,0.425971,-0.803024,-0.50072,-0.323159,633.794,369.551,20.6386,644.507
59,391,390,379,75,50,-100,50,50,-100,50,50,-75,0.251211,0.606332,0.142457,-0.861413,-0.477089,-0.174225,633.794,369.551,20.6386,675.961
61,345,346,357,25,50,-0,50,50,-0,50,50,-25,0.206401,0.106035,0.687563,-0.876939,-0.477336,-0.0559284,633.794,369.551,20.6386,702.079
62,174,185,487,125,0,-125,125,0,-150,125,25,-150,0.33574,0.367874,0.296387,-0.788557,-0.561339,-0.251149,633.794,369.551,20.6386,582.902
63,474,473,31,125,25,175,125,25,200,125,0,200,0.873661,0.0135516,0.112787,-0.798442,-0.549159,0.24681,633.794,369.551,20.6386,658.565
65,484,485,393,125,25,-75,125,25,-100,125,50,-100,0.0871472,0.234235,0.678618,-0.82509,-0.531479,-0.191722,633.794,369.551,20.6386,626.943
67,401,402,413,50,50,-125,75,50,-125,75,50,-150,0.208784,0.494674,0.296542,-0.846776,-0.47992,-0.229448,633.794,369.551,20.6386,664.571
69,326,325,314,100,50,50,75,50,50,75,50,75,0.139131,0.510612,0.350257,-0.864114,-0.499765,0.059507,633.794,369.551,20.6386,672.218
71,302,303,314,50,50,100,75,50,100,75,50,75,0.00262451,0.457501,0.539875,-0.862328,-0.496041,0.101657,633.794,369.551,20.6386,689.93
74,268,269,280,25,50,175,50,50,175,50,50,150,0.625461,0.103824,0.270714,-0.860838,-0.462802,0.211592,633.794,369.551,20.6386,748.628
75,311,312,323,0,50,75,25,50,75,25,50,50,0.397805,0.359989,0.242206,-0.885301,-0.45986,0.0690711,633.794,369.551,20.6386,735.76
77,368,369,380,50,50,-50,75,50,-50,75,50,-75,0.00139648,0.144869,0.853734,-0.859131,-0.491952,-0.140984,633.794,369.551,20.6386,660.722
79,475,474,42,125,25,150,125,25,175,125,0,175,0.0443854,0.136528,0.819087,-0.787562,-0.568919,0.236806,633.794,369.551,20.6386,643.142
80,305,294,476,125,50,100,125,50,125,125,25,125,0.230117,0.558773,0.21111,-0.830378,-0.533483,0.160838,633.794,369.551,20.6386,663.927
81,401,400,389,50,50,-125,25,50,-125,25,50,-100,0.581863,0.31592,0.102217,-0.861512,-0.463584,-0.20709,633.794,369.551,20.6386,689.214
84,354,353,342,-25,50,-25,-50,50,-25,-50,50,-0,0.198096,0.259182,0.542723,-0.903944,-0.425513,-0.042705,633.794,369.551,20.6386,750.977
87,487,488,426,125,25,-150,125,25,-175,125,50,-175,0.573633,0.0157282,0.410638,-0.800961,-0.526336,-0.285363,633.794,369.551,20.6386,619.709
88,477,478,316,125,25,100,125,25,75,125,50,75,0.633713,0.321187,0.0451001,-0.822149,-0.55783,0.113563,633.794,369.551,20.6386,621.952
89,424,423,412,75,50,-175,50,50,-175,50,50,-150,0.251113,0.565462,0.183425,-0.840481,-0.465093,-0.277992,633.794,369.551,20.6386,693.892
91,304,303,292,100,50,100,75,50,100,75,50,125,0.114163,0.836268,0.0495697,-0.858926,-0.496761,0.124399,633.794,369.551,20.6386,701.075
92,422,423,434,25,50,-175,50,50,-175,50,50,-200,0.527368,0.402781,0.0698511,-0.84644,-0.45306,-0.279777,633.794,369.551,20.6386,700.368
93,387,388,399,-25,50,-100,0,50,-100,0,50,-125,0.0461084,0.689735,0.264156,-0.879279,-0.442516,-0.176206,633.794,369.551,20.6386,722.122
95,359,360,371,100,50,-25,125,50,-25,125,50,-50,0.428584,0.365625,0.205791,-0.848344,-0.522993,-0.0824019,633.794,369.551,20.6386,638.753
97,479,480,338,125,25,50,125,25,25,125,50,25,0.0548668,0.741557,0.203577,-0.830936,-0.556283,0.0097785,633.794,369.551,20.6386,612.814
98,327,326,315,125,50,50,100,50,50,100,50,75,0.414761,0.225795,0.359445,-0.850722,-0.521882,0.0625427,633.794,369.551,20.6386,653.101
99,392,391,380,100,50,-100,75,50,-100,75,50,-75,0.257893,0.334919,0.407188,-0.852794,-0.493769,-0.1701,633.794,369.551,20.6386,659.068
100,281,280,269,75,50,150,50,50,150,50,50,175,0.562871,0.0433411,0.393788,-0.85155,-0.481389,0.207671,633.794,369.551,20.6386,735.113
101,248,246,245,100,50,225,75,50,225,75,50,250,0.0435254,0.756595,0.199879,-0.823423,-0.476355,0.308318,633.794,369.551,20.6386,760.574
102,291,290,279,50,50,125,25,50,125,25,50,150,0.632739,0.155491,0.211769,-0.867473,-0.471,0.160155,633.794,369.551,20.6386,724.478
