0,446,447,458,75,50,-225,100,50,-225,100,50,-250,0.818341,0.146698,0.0349609,-0.730066,-0.666149,-0.152476,540.516,470.288,-129.169,630.497
2,485,484,152,125,25,-100,125,25,-75,125,0,-75,0.701888,0.144743,0.153369,-0.664168,-0.745788,0.0517779,540.516,470.288,-129.169,629.33
3,452,451,440,-50,50,-250,-75,50,-250,-75,50,-225,0.103455,0.178,0.718545,-0.816728,-0.560565,-0.136825,540.516,470.288,-129.169,748.772
4,374,375,386,-75,50,-75,-50,50,-75,-50,50,-100,0.124084,0.365417,0.510499,-0.799042,-0.598078,0.0619322,540.516,470.288,-129.169,744.152
5,304,305,316,100,50,100,125,50,100,125,50,75,0.562434,0.215426,0.22214,-0.620856,-0.719072,0.312207,540.516,470.288,-129.169,709.981
7,335,334,323,50,50,25,25,50,25,25,50,50,0.571841,0.0226349,0.405524,-0.702791,-0.673713,0.228464,540.516,470.288,-129.169,731.656
8,387,388,399,-25,50,-100,0,50,-100,0,50,-125,0.460593,0.173265,0.366141,-0.783277,-0.620649,0.0356615,540.516,470.288,-129.169,704.179
10,353,352,341,-50,50,-25,-75,50,-25,-75,50,-0,0.468142,0.213008,0.31885,-0.784251,-0.602444,0.148365,540.516,470.288,-129.169,796.668
11,282,283,294,100,50,150,125,50,150,125,50,125,0.781626,0.00135559,0.217018,-0.601935,-0.711131,0.363273,540.516,470.288,-129.169,744.943
17,282,283,294,100,50,150,125,50,150,125,50,125,0.921783,0.00529236,0.0729242,-0.603328,-0.708553,0.36599,540.516,470.288,-129.169,746.202
20,298,297,286,-50,50,100,-75,50,100,-75,50,125,0.275107,0.651581,0.0733118,-0.740451,-0.613326,0.274888,540.516,470.288,-129.169,857.044
21,330,331,342,-75,50,25,-50,50,25,-50,50,-0,0.613916,0.340824,0.04526,-0.769128,-0.608965,0.193917,540.516,470.288,-129.169,806.681
23,324,325,336,50,50,50,75,50,50,75,50,25,0.36198,0.419554,0.218466,-0.679486,-0.691183,0.246099,540.516,470.288,-129.169,704.945
27,327,326,315,125,50,50,100,50,50,100,50,75,0.69601,0.0207971,0.283193,-0.632762,-0.724847,0.272414,540.516,470.288,-129.169,672.755
29,376,377,388,-25,50,-75,0,50,-75,0,50,-100,0.168257,0.0781391,0.753604,-0.776042,-0.628149,0.0564632,540.516,470.288,-129.169,702.541
30,374,373,362,-75,50,-75,-100,50,-75,-100,50,-50,0.265908,0.5184,0.215692,-0.812625,-0.577017,0.0818005,540.516,470.288,-129.169,797.355
32,254,253,234,-50,50,200,-75,50,200,-75,50,225,0.657219,0.254913,0.087868,-0.692282,-0.621425,0.366846,540.516,470.288,-129.169,897.739
