0,446,447,458,75,50,-225,100,50,-225,100,50,-250,0.818341,0.146698,0.0349609,-0.730088,-0.666103,-0.152571,540.516,470.288,-129.169,629.457
2,485,484,152,125,25,-100,125,25,-75,125,0,-75,0.701888,0.144743,0.153369,-0.669699,-0.740502,0.0562132,540.516,470.288,-129.169,625.252
3,452,451,440,-50,50,-250,-75,50,-250,-75,50,-225,0.103455,0.178,0.718545,-0.816704,-0.560572,-0.136943,540.516,470.288,-129.169,752.981
4,374,375,386,-75,50,-75,-50,50,-75,-50,50,-100,0.124084,0.365417,0.510499,-0.805641,-0.58929,0.0606658,540.516,470.288,-129.169,728.093
5,304,305,316,100,50,100,125,50,100,125,50,75,0.562434,0.215426,0.22214,-0.642115,-0.690637,0.332729,540.516,470.288,-129.169,684.648
7,335,334,323,50,50,25,25,50,25,25,50,50,0.571841,0.0226349,0.405524,-0.720408,-0.651346,0.238246,540.516,470.288,-129.169,701.995
8,387,388,399,-25,50,-100,0,50,-100,0,50,-125,0.460593,0.173265,0.366141,-0.788286,-0.614394,0.0335557,540.516,470.288,-129.169,703.225
11,282,283,294,100,50,150,125,50,150,125,50,125,0.781626,0.00135559,0.217018,-0.625339,-0.675768,0.390241,540.516,470.288,-129.169,713.085
14,441,442,453,-50,50,-225,-25,50,-225,-25,50,-250,0.681018,0.155954,0.163028,-0.803018,-0.579883,-0.137467,540.516,470.288,-129.169,731.269
15,395,396,407,-100,50,-125,-75,50,-125,-75,50,-150,0.0578589,0.23777,0.704371,-0.822407,-0.568723,-0.0141883,540.516,470.288,-129.169,761.571
17,282,283,294,100,50,150,125,50,150,125,50,125,0.921783,0.00529236,0.0729242,-0.626805,-0.672642,0.393279,540.516,470.288,-129.169,717.768
19,342,343,354,-50,50,-0,-25,50,-0,-25,50,-25,0.139399,0.267717,0.592884,-0.777426,-0.608251,0.160127,540.516,470.288,-129.169,745.227
20,298,297,286,-50,50,100,-75,50,100,-75,50,125,0.275107,0.651581,0.0733118,-0.760331,-0.58164,0.289124,540.516,470.288,-129.169,834.262
22,252,253,264,-100,50,200,-75,50,200,-75,50,175,0.117422,0.864014,0.0185638,-0.728493,-0.56744,0.383809,540.516,470.288,-129.169,864.353
23,324,325,336,50,50,50,75,50,50,75,50,25,0.36198,0.419554,0.218466,-0.697933,-0.668216,0.257638,540.516,470.288,-129.169,681.043
26,364,365,376,-50,50,-50,-25,50,-50,-25,50,-75,0.396116,0.17705,0.426834,-0.792367,-0.602031,0.0985557,540.516,470.288,-129.169,742.651
27,327,326,315,125,50,50,100,50,50,100,50,75,0.69601,0.0207971,0.283193,-0.651999,-0.701684,0.287293,540.516,470.288,-129.169,646.97
30,374,373,362,-75,50,-75,-100,50,-75,-100,50,-50,0.265908,0.5184,0.215692,-0.820275,-0.566159,0.0813181,540.516,470.288,-129.169,777.519
32,254,253,234,-50,50,200,-75,50,200,-75,50,225,0.657219,0.254913,0.087868,-0.716398,-0.576344,0.393194,540.516,470.288,-129.169,861.881
34,363,364,375,-75,50,-50,-50,50,-50,-50,50,-75,0.205911,0.268666,0.525424,-0.802615,-0.589194,0.0930521,540.516,470.288,-129.169,762.231
35,310,311,322,-25,50,75,0,50,75,0,50,50,0.0425025,0.172116,0.785381,-0.738902,-0.624248,0.253651,540.516,470.288,-129.169,742.646
36,369,370,381,75,50,-50,100,50,-50,100,50,-75,0.836204,0.0991257,0.0646707,-0.720781,-0.681533,0.12644,540.516,470.288,-129.169,648.182
37,414,415,426,100,50,-150,125,50,-150,125,50,-175,0.412655,0.0444336,0.542911,-0.709616,-0.702573,-0.0532565,540.516,470.288,-129.169,600.78
41,252,262,251,-100,50,200,-125,50,200,-125,50,225,0.622273,0.0534686,0.324258,-0.741638,-0.551577,0.381753,540.516,470.288,-129.169,899.083
42,479,480,338,125,25,50,125,25,25,125,50,25,0.359966,0.394003,0.24603,-0.642027,-0.726741,0.244231,540.516,470.288,-129.169,639.461
