0,446,447,458,75,50,-225,100,50,-225,100,50,-250,0.818341,0.146698,0.0349609,-0.730055,-0.666169,-0.152442,540.516,470.288,-129.169,616.809
2,485,484,152,125,25,-100,125,25,-75,125,0,-75,0.701888,0.144743,0.153369,-0.661775,-0.748074,0.0493975,540.516,470.288,-129.169,632.89
3,452,451,440,-50,50,-250,-75,50,-250,-75,50,-225,0.103455,0.178,0.718545,-0.816808,-0.560447,-0.136833,540.516,470.288,-129.169,749.827
4,374,375,386,-75,50,-75,-50,50,-75,-50,50,-100,0.124084,0.365417,0.510499,-0.795424,-0.602883,0.0619109,540.516,470.288,-129.169,751.204
7,335,334,323,50,50,25,25,50,25,25,50,50,0.571841,0.0226349,0.405524,-0.694751,-0.68417,0.221884,540.516,470.288,-129.169,737.219
8,387,388,399,-25,50,-100,0,50,-100,0,50,-125,0.460593,0.173265,0.366141,-0.780706,-0.623846,0.036257,540.516,470.288,-129.169,715.393
9,331,330,319,-50,50,25,-75,50,25,-75,50,50,0.0652002,0.410992,0.523808,-0.758986,-0.618402,0.203762,540.516,470.288,-129.169,834.318
10,353,352,341,-50,50,-25,-75,50,-25,-75,50,-0,0.468142,0.213008,0.31885,-0.777998,-0.61122,0.145358,540.516,470.288,-129.169,802.64
11,282,283,294,100,50,150,125,50,150,125,50,125,0.781626,0.00135559,0.217018,-0.591864,-0.726862,0.34838,540.516,470.288,-129.169,759.812
16,363,364,375,-75,50,-50,-50,50,-50,-50,50,-75,0.736091,0.0807931,0.183116,-0.793602,-0.599799,0.102164,540.516,470.288,-129.169,793.561
17,282,283,294,100,50,150,125,50,150,125,50,125,0.921783,0.00529236,0.0729242,-0.593257,-0.724564,0.350788,540.516,470.288,-129.169,763.118
19,342,343,354,-50,50,-0,-25,50,-0,-25,50,-25,0.139399,0.267717,0.592884,-0.758448,-0.633309,0.153871,540.516,470.288,-129.169,765.742
20,298,297,286,-50,50,100,-75,50,100,-75,50,125,0.275107,0.651581,0.0733118,-0.730047,-0.630236,0.264261,540.516,470.288,-129.169,863.262
