0,446,447,458,75,50,-225,100,50,-225,100,50,-250,0.818341,0.146698,0.0349609,-0.730076,-0.666137,-0.152481,540.516,470.288,-129.169,622.076
2,485,484,152,125,25,-100,125,25,-75,125,0,-75,0.701888,0.144743,0.153369,-0.662616,-0.747275,0.0502025,540.516,470.288,-129.169,628.588
4,374,375,386,-75,50,-75,-50,50,-75,-50,50,-100,0.124084,0.365417,0.510499,-0.796614,-0.601301,0.0619972,540.516,470.288,-129.169,749.188
7,335,334,323,50,50,25,25,50,25,25,50,50,0.571841,0.0226349,0.405524,-0.697195,-0.68096,0.224079,540.516,470.288,-129.169,731.935
8,387,388,399,-25,50,-100,0,50,-100,0,50,-125,0.460593,0.173265,0.366141,-0.78154,-0.622809,0.0361188,540.516,470.288,-129.169,710.292
9,331,330,319,-50,50,25,-75,50,25,-75,50,50,0.0652002,0.410992,0.523808,-0.761738,-0.614357,0.205719,540.516,470.288,-129.169,843.64
10,353,352,341,-50,50,-25,-75,50,-25,-75,50,-0,0.468142,0.213008,0.31885,-0.780023,-0.608381,0.146411,540.516,470.288,-129.169,801.659
11,282,283,294,100,50,150,125,50,150,125,50,125,0.781626,0.00135559,0.217018,-0.594756,-0.722273,0.352969,540.516,470.288,-129.169,754.497
14,441,442,453,-50,50,-225,-25,50,-225,-25,50,-250,0.681018,0.155954,0.163028,-0.802987,-0.579927,-0.137463,540.516,470.288,-129.169,720.805
16,363,364,375,-75,50,-50,-50,50,-50,-50,50,-75,0.736091,0.0807931,0.183116,-0.795117,-0.597726,0.102524,540.516,470.288,-129.169,790.543
17,282,283,294,100,50,150,125,50,150,125,50,125,0.921783,0.00529236,0.0729242,-0.596117,-0.719902,0.355509,540.516,470.288,-129.169,756.77
20,298,297,286,-50,50,100,-75,50,100,-75,50,125,0.275107,0.651581,0.0733118,-0.733299,-0.624956,0.267773,540.516,470.288,-129.169,860.461
21,330,331,342,-75,50,25,-50,50,25,-50,50,-0,0.613916,0.340824,0.04526,-0.763592,-0.617051,0.190198,540.516,470.288,-129.169,812.614
22,252,253,264,-100,50,200,-75,50,200,-75,50,175,0.117422,0.864014,0.0185638,-0.696336,-0.628789,0.346037,540.516,470.288,-129.169,904.021
23,324,325,336,50,50,50,75,50,50,75,50,25,0.36198,0.419554,0.218466,-0.673802,-0.698459,0.241133,540.516,470.288,-129.169,708.408
24,399,400,411,0,50,-125,25,50,-125,25,50,-150,0.0680737,0.0979785,0.833948,-0.769271,-0.638671,-0.0179355,540.516,470.288,-129.169,687.276
26,364,365,376,-50,50,-50,-25,50,-50,-25,50,-75,0.396116,0.17705,0.426834,-0.781062,-0.61671,0.0980359,540.516,470.288,-129.169,755.836
27,327,326,315,125,50,50,100,50,50,100,50,75,0.69601,0.0207971,0.283193,-0.627082,-0.731889,0.266657,540.516,470.288,-129.169,672.187
28,404,393,485,125,50,-125,125,50,-100,125,25,-100,0.146051,0.26817,0.585779,-0.678562,-0.733511,0.0389395,540.516,470.288,-129.169,618.394
30,374,373,362,-75,50,-75,-100,50,-75,-100,50,-50,0.265908,0.5184,0.215692,-0.809732,-0.581121,0.0814377,540.516,470.288,-129.169,793.119
32,254,253,234,-50,50,200,-75,50,200,-75,50,225,0.657219,0.254913,0.087868,-0.683585,-0.638079,0.354355,540.516,470.288,-129.169,907.353
34,363,364,375,-75,50,-50,-50,50,-50,-50,50,-75,0.205911,0.268666,0.525424,-0.791679,-0.603895,0.0924934,540.516,470.288,-129.169,774.169
36,369,370,381,75,50,-50,100,50,-50,100,50,-75,0.836204,0.0991257,0.0646707,-0.708362,-0.694639,0.125299,540.516,470.288,-129.169,664.748
37,414,415,426,100,50,-150,125,50,-150,125,50,-175,0.412655,0.0444336,0.542911,-0.70894,-0.70347,-0.0503388,540.516,470.288,-129.169,599.565
39,333,332,321,0,50,25,-25,50,25,-25,50,50,0.587769,0.032666,0.379565,-0.729157,-0.650467,0.212657,540.516,470.288,-129.169,761.859
41,252,262,251,-100,50,200,-125,50,200,-125,50,225,0.622273,0.0534686,0.324258,-0.70939,-0.614809,0.344639,540.516,470.288,-129.169,943.63
42,479,480,338,125,25,50,125,25,25,125,50,25,0.359966,0.394003,0.24603,-0.621923,-0.751992,0.218451,540.516,470.288,-129.169,676.983
43,316,305,477,125,50,75,125,50,100,125,25,100,0.183685,0.524111,0.292203,-0.596485,-0.745362,0.297726,540.516,470.288,-129.169,726.093
47,302,303,314,50,50,100,75,50,100,75,50,75,0.0779126,0.189734,0.732353,-0.65163,-0.703272,0.28423,540.516,470.288,-129.169,735.946
49,419,420,431,-50,50,-175,-25,50,-175,-25,50,-200,0.16887,0.524102,0.307029,-0.800418,-0.595312,-0.0702416,540.516,470.288,-129.169,725.183
50,474,473,31,125,25,175,125,25,200,125,0,200,0.559445,0.358312,0.0822424,-0.545589,-0.752639,0.368602,540.516,470.288,-129.169,780.656
51,420,421,432,-25,50,-175,0,50,-175,0,50,-200,0.108472,0.717149,0.174379,-0.786665,-0.613681,-0.0674872,540.516,470.288,-129.169,690.652
52,490,489,207,125,25,-225,125,25,-200,125,0,-200,0.427491,0.525568,0.0469409,-0.675844,-0.725225,-0.131471,540.516,470.288,-129.169,606.973
53,331,332,343,-50,50,25,-25,50,25,-25,50,-0,0.458716,0.0568598,0.484424,-0.752927,-0.632023,0.183431,540.516,470.288,-129.169,769.571
54,196,207,489,125,0,-175,125,0,-200,125,25,-200,0.148762,0.550259,0.300979,-0.663318,-0.740306,-0.109348,540.516,470.288,-129.169,618.705
55,339,329,340,-125,50,25,-100,50,25,-100,50,-0,0.420286,0.460266,0.119448,-0.78581,-0.591438,0.180839,540.516,470.288,-129.169,831.292
56,252,262,251,-100,50,200,-125,50,200,-125,50,225,0.618506,0.0456134,0.335881,-0.709322,-0.614754,0.344875,540.516,470.288,-129.169,943.692
57,348,347,336,100,50,-0,75,50,-0,75,50,25,0.305973,0.468288,0.225739,-0.680064,-0.70506,0.201007,540.516,470.288,-129.169,686.102
58,273,263,274,-125,50,175,-100,50,175,-100,50,150,0.00812984,0.0835675,0.908303,-0.728852,-0.614166,0.302613,540.516,470.288,-129.169,901.852
60,309,308,297,-50,50,75,-75,50,75,-75,50,100,0.0338257,0.455599,0.510576,-0.741325,-0.622066,0.251934,540.516,470.288,-129.169,840.289
61,392,391,380,100,50,-100,75,50,-100,75,50,-75,0.432905,0.0976331,0.469462,-0.715543,-0.694815,0.0723218,540.516,470.288,-129.169,646.864
63,291,292,303,50,50,125,75,50,125,75,50,100,0.250015,0.294116,0.45587,-0.63981,-0.70117,0.314648,540.516,470.288,-129.169,755.586
64,385,386,397,-75,50,-100,-50,50,-100,-50,50,-125,0.888394,0.042059,0.0695474,-0.809161,-0.586059,0.0423494,540.516,470.288,-129.169,762.421
66,380,379,368,75,50,-75,50,50,-75,50,50,-50,0.617902,0.14426,0.237838,-0.723041,-0.683905,0.0973991,540.516,470.288,-129.169,656.05
67,449,439,450,-125,50,-225,-100,50,-225,-100,50,-250,0.343601,0.387765,0.268634,-0.831896,-0.539246,-0.13101,540.516,470.288,-129.169,779.609
68,369,370,381,75,50,-50,100,50,-50,100,50,-75,0.0874096,0.0532657,0.859325,-0.700755,-0.706622,0.0981209,540.516,470.288,-129.169,639.927
69,398,397,386,-25,50,-125,-50,50,-125,-50,50,-100,0.562109,0.376304,0.0615863,-0.797984,-0.60249,0.0150609,540.516,470.288,-129.169,722.599
70,491,490,218,125,25,-250,125,25,-225,125,0,-225,0.157294,0.213004,0.629702,-0.661119,-0.73357,-0.15747,540.516,470.288,-129.169,615.857
73,424,425,436,75,50,-175,100,50,-175,100,50,-200,0.644305,0.221732,0.133963,-0.73225,-0.677079,-0.0733097,540.516,470.288,-129.169,608.897
74,282,281,270,100,50,150,75,50,150,75,50,175,0.454659,0.341028,0.204312,-0.605012,-0.711623,0.357145,540.516,470.288,-129.169,771.264
76,400,401,412,25,50,-125,50,50,-125,50,50,-150,0.474858,0.123768,0.401374,-0.759147,-0.650918,-0.00133641,540.516,470.288,-129.169,674.227
77,341,342,353,-75,50,-0,-50,50,-0,-50,50,-25,0.901309,0.0827502,0.0159412,-0.776793,-0.608236,0.163222,540.516,470.288,-129.169,802.488
78,437,426,488,125,50,-200,125,50,-175,125,25,-175,0.18859,0.59077,0.22064,-0.695732,-0.71362,-0.0818762,540.516,470.288,-129.169,595.616
81,363,364,375,-75,50,-50,-50,50,-50,-50,50,-75,0.734558,0.0820087,0.183433,-0.795088,-0.597765,0.102526,540.516,470.288,-129.169,790.542
82,321,322,333,-25,50,50,0,50,50,0,50,25,0.106648,0.755038,0.138314,-0.720246,-0.655307,0.227636,540.516,470.288,-129.169,779.318
83,437,426,488,125,50,-200,125,50,-175,125,25,-175,0.200441,0.579678,0.219882,-0.695747,-0.713552,-0.0823386,540.516,470.288,-129.169,594.618
85,371,370,359,125,50,-50,100,50,-50,100,50,-25,0.306635,0.468716,0.22465,-0.682632,-0.717303,0.13961,540.516,470.288,-129.169,638.247
88,332,331,320,-25,50,25,-50,50,25,-50,50,50,0.29301,0.00913145,0.697858,-0.744448,-0.632107,0.215031,540.516,470.288,-129.169,792.889
89,266,265,254,-25,50,175,-50,50,175,-50,50,200,0.0573145,0.927945,0.0147406,-0.690932,-0.640675,0.334885,540.516,470.288,-129.169,872.7
90,308,309,320,-75,50,75,-50,50,75,-50,50,50,0.531956,0.0192822,0.448762,-0.74672,-0.623244,0.232328,540.516,470.288,-129.169,822.241
92,388,387,376,0,50,-100,-25,50,-100,-25,50,-75,0.341384,0.595479,0.0631372,-0.782043,-0.621212,0.0500486,540.516,470.288,-129.169,715.878
93,260,259,246,100,50,200,75,50,200,75,50,225,0.19361,0.743581,0.0628094,-0.587797,-0.706069,0.39492,540.516,470.288,-129.169,816.184
94,294,293,282,125,50,125,100,50,125,100,50,150,0.226785,0.00202822,0.771187,-0.594736,-0.722403,0.352736,540.516,470.288,-129.169,755.543
95,485,486,404,125,25,-100,125,25,-125,125,50,-125,0.298999,0.0695554,0.631445,-0.685413,-0.727864,0.0205609,540.516,470.288,-129.169,607.957
96,336,337,348,75,50,25,100,50,25,100,50,-0,0.160222,0.55549,0.284288,-0.664724,-0.714343,0.218761,540.516,470.288,-129.169,692.496
97,290,291,302,25,50,125,50,50,125,50,50,100,0.107821,0.0193377,0.872841,-0.65972,-0.689908,0.297987,540.516,470.288,-129.169,762.601
98,409,408,397,-25,50,-150,-50,50,-150,-50,50,-125,0.318501,0.585209,0.0962897,-0.803687,-0.594747,-0.0190617,540.516,470.288,-129.169,732.31
100,333,332,321,0,50,25,-25,50,25,-25,50,50,0.587959,0.0325061,0.379535,-0.729156,-0.650468,0.212657,540.516,470.288,-129.169,761.859
101,401,400,389,50,50,-125,25,50,-125,25,50,-100,0.447239,0.498506,0.0542557,-0.757842,-0.652241,0.016006,540.516,470.288,-129.169,668.151
102,351,361,350,-100,50,-25,-125,50,-25,-125,50,-0,0.326421,0.290994,0.382585,-0.803142,-0.578792,0.141291,540.516,470.288,-129.169,836.656
103,406,416,405,-100,50,-150,-125,50,-150,-125,50,-125,0.734539,0.15001,0.115452,-0.831726,-0.554937,-0.016601,540.516,470.288,-129.169,802.633
104,486,487,415,125,25,-125,125,25,-150,125,50,-150,0.396753,0.0683551,0.534891,-0.688456,-0.725111,-0.0155676,540.516,470.288,-129.169,608.605
