0,196,207,489,125,0,-175,125,0,-200,125,25,-200,0.1601,0.577812,0.262089,-0.769203,-0.548746,-0.327421,633.794,369.551,20.6386,588.605
2,432,433,444,0,50,-200,25,50,-200,25,50,-225,0.379028,0.0305945,0.590377,-0.841542,-0.434861,-0.320475,633.794,369.551,20.6386,711.36
3,379,378,367,50,50,-75,25,50,-75,25,50,-50,0.449895,0.28739,0.262715,-0.874154,-0.467903,-0.130081,633.794,369.551,20.6386,673.454
5,327,316,478,125,50,50,125,50,75,125,25,75,0.591383,0.208879,0.199738,-0.840532,-0.537751,0.0657949,633.794,369.551,20.6386,641.074
6,379,380,391,50,50,-75,75,50,-75,75,50,-100,0.00862792,0.70564,0.285732,-0.857216,-0.490329,-0.157346,633.794,369.551,20.6386,659.442
8,344,345,356,0,50,-0,25,50,-0,25,50,-25,0.542178,0.229996,0.227826,-0.888642,-0.457075,-0.0373759,633.794,369.551,20.6386,718.881
10,488,489,437,125,25,-175,125,25,-200,125,50,-200,0.42676,0.315705,0.257535,-0.787646,-0.523396,-0.32507,633.794,369.551,20.6386,620.694
14,31,42,474,125,0,200,125,0,175,125,25,175,0.210416,0.577243,0.212341,-0.786532,-0.566222,0.246496,633.794,369.551,20.6386,641.18
16,347,346,335,75,50,-0,50,50,-0,50,50,25,0.214478,0.731077,0.054445,-0.874597,-0.483984,-0.0289865,633.794,369.551,20.6386,689.322
18,319,320,331,-75,50,50,-50,50,50,-50,50,25,0.398496,0.00959429,0.59191,-0.908115,-0.418286,0.0190636,633.794,369.551,20.6386,763.952
20,255,256,267,-25,50,200,0,50,200,0,50,175,0.0931006,0.330288,0.576611,-0.870525,-0.437302,0.225727,633.794,369.551,20.6386,730.733
22,478,479,327,125,25,75,125,25,50,125,50,50,0.84721,0.0450836,0.107706,-0.826281,-0.557199,0.0823945,633.794,369.551,20.6386,625.965
23,404,403,392,125,50,-125,100,50,-125,100,50,-100,0.436116,0.198998,0.364886,-0.83289,-0.509063,-0.21714,633.794,369.551,20.6386,648.836
24,370,369,358,100,50,-50,75,50,-50,75,50,-25,0.0144238,0.894188,0.0913878,-0.862935,-0.494227,-0.105274,633.794,369.551,20.6386,662.831
27,377,376,365,0,50,-75,-25,50,-75,-25,50,-50,0.467539,0.0719286,0.460532,-0.890604,-0.439794,-0.115781,633.794,369.551,20.6386,726.592
29,256,257,268,0,50,200,25,50,200,25,50,175,0.63738,0.072016,0.290604,-0.864668,-0.442281,0.238194,633.794,369.551,20.6386,722.506
30,368,369,380,50,50,-50,75,50,-50,75,50,-75,0.0465161,0.667923,0.285561,-0.862116,-0.492456,-0.119347,633.794,369.551,20.6386,661.12
31,368,367,356,50,50,-50,25,50,-50,25,50,-25,0.467893,0.486834,0.0452727,-0.876881,-0.469816,-0.101747,633.794,369.551,20.6386,702.841
33,119,130,482,125,0,-0,125,0,-25,125,25,-25,0.186849,0.322552,0.490599,-0.81629,-0.573947,-0.0652373,633.794,369.551,20.6386,596.362
34,325,326,337,75,50,50,100,50,50,100,50,25,0.707563,0.2778,0.0146362,-0.863652,-0.502012,0.0456993,633.794,369.551,20.6386,670.867
